pl_name,pl_bmassj,pl_bmasse,pl_orbper,discoverymethod
"Kepler-279 b",13.15467689,4180.93000000,12.30968100000,"Transit"
"Kepler-286 c",0.00771000,2.45000000,3.46809500000,"Transit"
"GJ 667 C c",0.01200000,3.80000000,28.14000000000,"Radial Velocity"
"HD 13908 c",5.13000000,1630.40000000,931.00000000000,"Radial Velocity"
"HD 159243 b",1.13000000,359.13000000,12.62000000000,"Radial Velocity"
"Kepler-261 b",0.01700000,5.39000000,10.38122700000,"Transit"
"HIP 57274 c",0.40902369,130.00000000,32.03000000000,"Radial Velocity"
"Kepler-292 d",0.01760000,5.60000000,7.05567900000,"Transit"
"GJ 667 C f",0.00800000,2.70000000,39.02600000000,"Radial Velocity"
"HD 73526 c",2.25000000,715.09000000,379.10000000000,"Radial Velocity"
"HD 106906 b",11.00000000,3496.00000000,,"Imaging"
"Kepler-119 b",0.03980000,12.60000000,2.42208200000,"Transit"
"HD 220074 b",16.64000000,5288.69120000,672.09998000000,"Radial Velocity"
"Kepler-343 b",0.02010000,6.39000000,8.96855000000,"Transit"
"Kepler-282 d",0.19200000,61.00000000,24.80600000000,"Transit"
"Kepler-619 b",0.03190000,10.10000000,5.40427219700,"Transit"
"Kepler-656 b",0.03120000,9.91000000,1.26025909400,"Transit"
"Kepler-273 b",0.00899000,2.86000000,2.93653200000,"Transit"
"Kepler-677 b",0.07860000,25.00000000,6.57531678000,"Transit"
"Kepler-306 b",0.00920000,2.92000000,4.64618600000,"Transit"
"Kepler-267 d",0.01820000,5.77000000,28.46451500000,"Transit"
"DP Leo b",6.28000000,1995.88832000,10220.00000000000,"Eclipse Timing Variations"
"Kepler-20 g",0.06280087,19.96000000,34.94000000000,"Radial Velocity"
"Kepler-19 c",0.04121700,13.10000000,28.73100000000,"Transit Timing Variations"
"HAT-P-34 b",3.33000000,1058.37390000,5.45265400000,"Transit"
"Kepler-549 c",0.02800000,8.91000000,117.04049800000,"Transit"
"Kepler-603 d",0.00724000,2.30000000,6.21712920000,"Transit"
"WASP-37 b",1.80000000,572.07000000,3.57746900000,"Transit"
"WASP-90 b",0.63000000,200.23290000,3.91624300000,"Transit"
"K2-26 b",0.02390000,7.61000000,14.56650000000,"Transit"
"Kepler-276 c",0.05200000,16.60000000,31.88400000000,"Transit"
"Kepler-305 b",0.03300000,10.50000000,5.48700000000,"Transit"
"Kepler-266 b",0.02110000,6.71000000,6.61833000000,"Transit"
"Kepler-121 c",0.01820000,5.77000000,41.00801100000,"Transit"
"Kepler-338 d",0.02920000,9.27000000,44.43101400000,"Transit"
"2MASS J01225093-2439505 b",24.50000000,7786.50000000,,"Imaging"
"WASP-52 b",0.46000000,146.20000000,1.74977980000,"Transit"
"WASP-75 b",1.07000000,340.06000000,2.48419300000,"Transit"
"WASP-135 b",1.90000000,603.87700000,1.40137940000,"Transit"
"HD 20794 e",0.01500802,4.77000000,147.02000000000,"Radial Velocity"
"HD 27894 c",0.16200000,51.48846000,36.07000000000,"Radial Velocity"
"Kepler-126 d",0.17175992,54.59018723,100.28313400000,"Transit"
"Kepler-381 c",0.00459000,1.46000000,13.39163500000,"Transit"
"Kepler-249 d",0.00972000,3.09000000,15.36845900000,"Transit"
"Kepler-254 d",0.02140000,6.80000000,18.74647700000,"Transit"
"Kepler-619 c",0.01100000,3.50000000,1.20846502600,"Transit"
"Kepler-1610 b",0.01010000,3.22000000,8.70181574000,"Transit"
"Kepler-363 d",0.01530000,4.86000000,11.93212500000,"Transit"
"Kepler-366 b",0.00859000,2.73000000,3.28195900000,"Transit"
"Kepler-141 b",0.00080900,0.25700000,3.10767500000,"Transit"
"Kepler-142 d",0.01670000,5.31000000,41.80911800000,"Transit"
"Kepler-400 b",0.01060000,3.36000000,9.02438900000,"Transit"
"Kepler-204 c",0.01210000,3.86000000,25.66059300000,"Transit"
"WASP-41 c",3.18000000,1010.69940000,421.00000000000,"Radial Velocity"
"Kepler-312 c",0.03170000,10.10000000,19.74741200000,"Transit"
"Kepler-286 d",0.00733000,2.33000000,5.91432300000,"Transit"
"Kepler-91 b",0.81000000,257.44230000,6.24658000000,"Transit"
"Kepler-1181 b",0.00972000,3.09000000,4.89337519000,"Transit"
"Kepler-1489 b",0.01190000,3.78000000,82.29475100000,"Transit"
"Kepler-1491 b",0.00909000,2.89000000,16.58617620000,"Transit"
"CoRoT-7 b",0.01282637,4.07660518,0.85359163000,"Transit"
"HD 176986 d",0.02126934,6.76000000,61.37600000000,"Radial Velocity"
"Kepler-354 b",0.01270000,4.04000000,5.47666000000,"Transit"
"Kepler-368 b",0.03360000,10.70000000,26.84768000000,"Transit"
"Kepler-135 b",0.01240000,3.93000000,6.00253000000,"Transit"
"Kepler-383 b",0.00724000,2.30000000,12.90453200000,"Transit"
"HAT-P-66 b",0.78300000,248.86089000,2.97208600000,"Transit"
"WASP-118 b",0.51400000,163.36462000,4.04604350000,"Transit"
"WASP-7 b",0.96000000,305.11680000,4.95464160000,"Transit"
"XO-4 b",1.42000000,451.31860000,4.12508000000,"Transit"
"KELT-2 A b",1.70000000,540.31100000,4.11379000000,"Transit"
"K2-30 b",0.57900000,184.02357000,4.09850300000,"Transit"
"WASP-101 b",0.51000000,162.09330000,3.58572000000,"Transit"
"Kepler-104 c",0.02247458,7.14430805,23.66820500000,"Transit"
"Kepler-369 c",0.00809000,2.57000000,14.87157200000,"Transit"
"Kepler-371 b",0.01330000,4.23000000,34.76327800000,"Transit"
"Kepler-147 b",0.00930000,2.96000000,12.61058400000,"Transit"
"Kepler-132 d",0.00951000,3.02000000,18.01019900000,"Transit"
"Kepler-208 c",0.00790000,2.51000000,7.46662300000,"Transit"
"Kepler-487 c",0.02410000,7.65000000,38.65199760000,"Transit"
"Kepler-316 c",0.00521000,1.65000000,6.82776600000,"Transit"
"Kepler-313 b",0.02180000,6.94000000,14.97041800000,"Transit"
"Kepler-372 c",0.01580000,5.02000000,20.05376300000,"Transit"
"Kepler-373 b",0.00761000,2.42000000,5.53530900000,"Transit"
"HD 176986 c",6.60100000,2097.98531461,16.81240000000,"Radial Velocity"
"Kepler-151 c",0.01580000,5.02000000,24.67461200000,"Transit"
"Kepler-386 c",0.00982000,3.12000000,25.19345800000,"Transit"
"Kepler-215 c",0.01190000,3.78000000,14.66710800000,"Transit"
"Kepler-404 b",0.00678000,2.15000000,11.82985100000,"Transit"
"NGTS-33 b",3.63000000,1153.71711741,2.82797200000,"Transit"
"OGLE-2018-BLG-1428L b",0.77000000,240.00000000,,"Microlensing"
"HAT-P-30 b",0.83000000,263.79890000,2.81060000000,"Transit"
"TOI-1288 c",0.26964235,85.70000000,416.00000000000,"Radial Velocity"
"Kepler-317 b",0.34500000,109.80000000,5.52424200000,"Transit"
"Kepler-319 c",0.02330000,7.41000000,6.94135700000,"Transit"
"Kepler-375 c",0.02360000,7.51000000,19.98632600000,"Transit"
"Kepler-356 c",0.01240000,3.93000000,13.12163200000,"Transit"
"Kepler-387 b",0.00340000,1.08000000,6.79163600000,"Transit"
"Kepler-388 b",0.00144000,0.45700000,3.17331500000,"Transit"
"Kepler-224 e",0.01430000,4.54000000,18.64357700000,"Transit"
"Kepler-226 d",0.00624000,1.98000000,8.10904400000,"Transit"
"Kepler-348 b",0.00920000,2.92000000,7.05677000000,"Transit"
"Kepler-338 b",0.09600000,30.60000000,13.72697600000,"Transit"
"Kepler-376 c",0.01210000,3.86000000,14.17232700000,"Transit"
"Kepler-377 c",0.01540000,4.90000000,27.01497600000,"Transit"
"Kepler-389 b",0.00909000,2.89000000,3.24410700000,"Transit"
"Kepler-118 b",0.01420000,4.50000000,7.51849600000,"Transit"
"Kepler-123 c",0.00879000,2.79000000,26.69507400000,"Transit"
"Kepler-243 c",0.01450000,4.62000000,20.02621800000,"Transit"
"GJ 3470 b",0.04373407,13.90000000,3.33664960000,"Radial Velocity"
"Kepler-379 c",0.01840000,5.86000000,62.78469700000,"Transit"
"Kepler-112 c",0.02000000,6.35000000,28.57426300000,"Transit"
"Kepler-137 c",0.01320000,4.19000000,18.73575300000,"Transit"
"Kepler-390 b",0.00150000,0.47700000,6.73808800000,"Transit"
"K2-400 b",0.00525000,1.67000000,3.86505300000,"Transit"
"HD 6860 b",28.26000000,8981.83078182,663.87000000000,"Radial Velocity"
"WASP-155 b",0.87100000,276.82854250,3.11041300000,"Transit"
"Kepler-351 c",0.03500000,11.10000000,57.24809000000,"Transit"
"Kepler-327 b",0.00444000,1.41000000,2.54957500000,"Transit"
"Kepler-114 b",0.00342952,1.09000000,5.18854900000,"Transit"
"Kepler-358 c",0.02670000,8.50000000,83.48836900000,"Transit"
"Kepler-169 c",0.00606000,1.92000000,6.19546900000,"Transit"
"Kepler-236 b",0.00972000,3.09000000,8.29561100000,"Transit"
"Kepler-141 c",0.00809000,2.57000000,7.01060600000,"Transit"
"Kepler-858 b",0.06640000,21.10000000,76.13602028000,"Transit"
"Kepler-855 b",0.16600000,52.70000000,7.88663110400,"Transit"
"Kepler-321 c",0.01890000,5.99000000,13.09392100000,"Transit"
"Kepler-349 b",0.29700000,94.50000000,5.92977800000,"Transit"
"Kepler-353 c",0.00780000,2.48000000,8.41089400000,"Transit"
"Kepler-359 c",0.00912437,2.90000000,57.68802000000,"Transit"
"Kepler-173 b",0.00696000,2.21000000,4.26374200000,"Transit"
"K2-29 b",0.73000000,232.01590000,3.25883210000,"Transit"
"Kepler-180 b",0.00899000,2.86000000,13.81712400000,"Transit"
"Kepler-244 d",0.04800000,15.20000000,20.05040100000,"Transit"
"Kepler-254 c",0.01000000,3.20000000,12.41218300000,"Transit"
"WASP-92 b",0.80500000,255.85315000,2.17467420000,"Transit"
"TOI-6109 b",0.06640000,21.10000000,5.69047600000,"Transit"
"Kepler-619 d",0.05100000,16.20000000,11.67894236000,"Transit"
"Kepler-138 d",0.00660734,2.10000000,23.09230000000,"Transit"
"Kepler-330 c",0.01400000,4.46000000,15.95538700000,"Transit"
"Kepler-1243 b",0.01170000,3.71000000,16.83207290000,"Transit"
"Kepler-360 b",0.01060000,3.36000000,3.28967200000,"Transit"
"Kepler-49 e",0.00326639,1.03815000,18.59610800000,"Transit"
"Kepler-140 b",0.01010000,3.22000000,3.25427000000,"Transit"
"Kepler-122 d",0.01720000,5.48000000,21.58747500000,"Transit"
"HIP 113103 b",0.01260000,4.00000000,7.61030300000,"Transit"
"HD 28109 d",0.01824884,5.80000000,84.28990000000,"Transit"
"Kepler-37 c",0.00409026,1.30000000,21.30184800000,"Transit"
"Kepler-268 c",0.03570000,11.40000000,83.44639300000,"Transit"
"Kepler-171 c",0.02230000,7.08000000,11.46346200000,"Transit"
"Kepler-133 c",0.02660000,8.45000000,31.51758600000,"Transit"
"Kepler-185 b",0.00537000,1.71000000,1.63290000000,"Transit"
"WASP-50 b",1.46880000,466.82870400,1.95510000000,"Transit"
"HD 167768 b",0.85000000,270.15414595,20.65320000000,"Radial Velocity"
"Kepler-346 b",0.02380000,7.56000000,6.51112700000,"Transit"
"Kepler-718 b",,,2.05234990500,"Transit"
"Kepler-720 b",0.16800000,53.40000000,4.70832654200,"Transit"
"Kepler-1241 b",0.02330000,7.41000000,18.55257010000,"Transit"
"Kepler-495 b",0.07490000,23.80000000,3.41303622100,"Transit"
"Kepler-281 b",1.01941800,324.00000000,14.64600800000,"Transit"
"Kepler-288 b",0.01080000,3.43000000,6.09732600000,"Transit"
"Kepler-394 b",0.01000000,3.19000000,8.00501300000,"Transit"
"Kepler-189 b",0.00606000,1.92000000,10.39993100000,"Transit"
"HD 27894 d",6.49300000,2063.65984665,5019.54244000000,"Radial Velocity"
"TOI-2986 b",0.30400000,96.61983573,3.27836620000,"Transit"
"WASP-154 b",0.62600000,198.96058278,3.81167800000,"Transit"
"Kepler-1990 c",0.00284000,0.90400000,4.06844957000,"Transit"
"Kepler-148 b",0.01230000,3.89000000,1.72936600000,"Transit"
"Kepler-178 c",0.02720000,8.65000000,20.55280200000,"Transit"
"Kepler-686 b",,,1.59474546300,"Transit"
"Kepler-468 b",,,38.47875706700,"Transit"
"Kepler-953 c",0.00570000,1.81000000,9.10967112000,"Transit"
"Kepler-342 b",0.01790000,5.69000000,15.17031800000,"Transit"
"Kepler-334 c",0.00829000,2.63000000,12.75800500000,"Transit"
"Kepler-291 c",0.01320000,4.19000000,5.70078600000,"Transit"
"Kepler-298 c",0.01380000,4.38000000,22.92881000000,"Transit"
"Kepler-190 c",0.00859000,2.73000000,3.76302400000,"Transit"
"Kepler-191 c",0.01300000,4.12000000,17.73850600000,"Transit"
"BD-08 2823 c",0.33000000,104.00000000,237.60000000000,"Radial Velocity"
"HD 10180 f",0.07520000,23.90000000,122.74400000000,"Radial Velocity"
"Kepler-207 c",0.00899000,2.86000000,3.07157100000,"Transit"
"Kepler-224 b",0.00790000,2.51000000,3.13292400000,"Transit"
"TOI-5678 b",0.06292704,20.00000000,47.73022000000,"Transit"
"TOI-836.01",0.03020498,9.60000000,8.59545000000,"Transit"
"HIP 75092 b",1.79000000,568.91284853,926.40000000000,"Radial Velocity"
"Kepler-337 c",0.01530000,4.86000000,9.69320100000,"Transit"
"Kepler-299 d",0.01300000,4.12000000,15.05478600000,"Transit"
"Kepler-953 b",0.05190000,16.50000000,88.40655258000,"Transit"
"Kepler-493 b",,,3.00387658100,"Transit"
"Kepler-303 c",0.00489000,1.55000000,7.06114900000,"Transit"
"Kepler-137 b",0.00869000,2.76000000,8.43638700000,"Transit"
"WASP-77 A b",1.66540000,529.31142902,1.36002939500,"Transit"
"HD 22946 d",0.08359857,26.57000000,47.42489000000,"Transit"
"Kepler-68 e",0.27200000,86.44932670,3455.00000000000,"Radial Velocity"
"Kepler-228 b",0.00930000,2.96000000,2.56654600000,"Transit"
"Kepler-238 c",0.47988788,152.52200000,6.15555700000,"Transit"
"KOI-7368 b",0.01750000,5.56000000,6.84303440000,"Transit"
"TOI-6008 b",0.01258541,4.00000000,0.85743470000,"Transit"
"Kepler-324 c",0.01950738,6.20000000,51.80561200000,"Transit"
"Kepler-188 b",0.01090000,3.46000000,2.06189700000,"Transit"
"Kepler-126 b",0.01294360,4.11726105,10.49571100000,"Transit"
"HD 134606 c",0.03558524,11.31000000,58.88300000000,"Radial Velocity"
"TOI-6324 b",0.00368123,1.17000000,0.27922100000,"Transit"
"TOI-1422 b",0.02989034,9.50000000,12.99894000000,"Transit"
"Kepler-136 c",0.01450000,4.62000000,16.39923500000,"Transit"
"Kepler-198 c",0.02100000,6.66000000,49.56741600000,"Transit"
"Kepler-398 b",0.00236000,0.74900000,4.08142300000,"Transit"
"Kepler-244 c",0.01530000,4.86000000,9.76729200000,"Transit"
"Kepler-247 b",0.01050000,3.33000000,3.33616000000,"Transit"
"TOI-5786 b",0.22968369,73.00000000,12.77910700000,"Transit"
"KMT-2021-BLG-0192L b",0.11000000,34.96112477,,"Microlensing"
"TOI-4914 b",0.71422187,227.00000000,10.60057000000,"Transit"
"K2-185 c",0.01980000,6.30000000,52.71349400000,"Transit"
"Kepler-301 d",0.01170000,3.71000000,13.75124300000,"Transit"
"Kepler-301 c",0.00752000,2.39000000,5.41902600000,"Transit"
"Kepler-342 d",0.02130000,6.76000000,39.45935700000,"Transit"
"Kepler-191 b",0.00742000,2.36000000,9.93963200000,"Transit"
"Kepler-194 d",0.02000000,6.35000000,52.81497300000,"Transit"
"Kepler-208 e",0.00879000,2.79000000,16.25945800000,"Transit"
"Kepler-344 c",0.02830000,9.01000000,125.59680900000,"Transit"
"Kepler-304 d",0.02520000,8.00000000,9.65347100000,"Transit"
"Kepler-304 c",0.01680000,5.35000000,5.31594600000,"Transit"
"Kepler-81 d",0.00606000,1.92000000,20.83784600000,"Transit"
"Kepler-548 b",,,4.45419433800,"Transit"
"Kepler-723 b",,,4.08227506800,"Transit"
"Kepler-197 e",0.00218000,0.69300000,25.20971500000,"Transit"
"Kepler-200 c",0.00993000,3.15000000,10.22215700000,"Transit"
"Kepler-346 c",0.03030000,9.64000000,23.85154900000,"Transit"
"Kepler-350 b",0.05317335,16.90000000,11.18956200000,"Transit"
"Kepler-306 e",0.01820000,5.77000000,44.84097500000,"Transit"
"Kepler-84 e",0.02290000,7.27000000,27.43438900000,"Transit"
"Kepler-265 e",0.02270000,7.22000000,67.83102400000,"Transit"
"Kepler-217 c",0.01280000,4.08000000,8.58600400000,"Transit"
"Kepler-220 d",0.00284000,0.90400000,28.12239700000,"Transit"
"Kepler-351 b",0.01500000,4.80000000,37.05491900000,"Transit"
"Kepler-352 b",0.00178000,0.56600000,10.05537000000,"Transit"
"Kepler-84 d",0.00780000,2.48000000,4.22453700000,"Transit"
"Kepler-310 d",0.02202435,7.00000000,92.87612500000,"Transit"
"Kepler-282 b",0.00317000,1.01000000,9.22052400000,"Transit"
"Kepler-282 c",0.00588000,1.87000000,13.63872300000,"Transit"
"Kepler-220 e",0.00733000,2.33000000,45.90273300000,"Transit"
"Kepler-154 c",0.02830000,9.01000000,62.30327600000,"Transit"
"Kepler-353 b",0.00201000,0.64000000,5.79527800000,"Transit"
"Kepler-85 e",0.00188780,0.60000000,25.21675100000,"Transit"
"Kepler-55 e",0.00951000,3.02000000,4.61753400000,"Transit"
"Kepler-310 b",0.00570000,1.81000000,13.93069800000,"Transit"
"Kepler-286 e",0.01190000,3.78000000,29.22128900000,"Transit"
"Kepler-368 c",0.04510000,14.30000000,72.37933400000,"Transit"
"Kepler-356 b",0.00972000,3.09000000,4.61269600000,"Transit"
"Kepler-354 d",0.00651000,2.07000000,24.20984200000,"Transit"
"Kepler-313 c",0.02240000,7.13000000,32.27327300000,"Transit"
"Kepler-142 b",0.01450000,4.62000000,2.02415200000,"Transit"
"Kepler-487 b",,,15.35876840300,"Transit"
"Kepler-506 b",0.02490000,7.90000000,6.88340550000,"Transit"
"K2-419 A b",0.61700000,196.00000000,20.35847252000,"Transit"
"TOI-4794 b",0.97000000,308.29355479,3.56581160000,"Transit"
"K2-398 c",0.07180000,22.80000000,18.78783900000,"Transit"
"Kepler-299 e",0.01310000,4.16000000,38.28548900000,"Transit"
"Kepler-372 b",0.00761000,2.42000000,6.84969200000,"Transit"
"Kepler-378 c",0.00085200,0.27100000,28.90600900000,"Transit"
"Kepler-357 c",0.02390000,7.61000000,16.85837000000,"Transit"
"Kepler-308 c",0.01670000,5.31000000,15.38231000000,"Transit"
"Kepler-124 b",0.00099000,0.31500000,3.41049300000,"Transit"
"Kepler-235 b",0.01760000,5.60000000,3.34022200000,"Transit"
"Kepler-392 c",0.00430000,1.37000000,10.42311800000,"Transit"
"Kepler-360 c",0.01590000,5.06000000,7.18643400000,"Transit"
"Kepler-363 b",0.00521000,1.65000000,3.61456800000,"Transit"
"Kepler-319 d",0.01840000,5.86000000,31.78192500000,"Transit"
"Kepler-319 b",0.01040000,3.29000000,4.36270500000,"Transit"
"Kepler-398 c",0.00317000,1.01000000,11.41941200000,"Transit"
"Kepler-399 b",0.00264000,0.84000000,14.42528100000,"Transit"
"Kepler-379 b",0.01070000,3.39000000,20.09838000000,"Transit"
"Kepler-198 b",0.02630000,8.35000000,17.79003700000,"Transit"
"Kepler-372 d",0.01100000,3.50000000,30.09256800000,"Transit"
"Kepler-146 b",0.04180000,13.30000000,31.15879900000,"Transit"
"Kepler-250 b",0.00474000,1.51000000,4.14814100000,"Transit"
"Kepler-390 c",0.00131000,0.41800000,13.06002200000,"Transit"
"Kepler-373 c",0.00651000,2.07000000,16.72594800000,"Transit"
"Kepler-326 b",0.14000000,44.60000000,2.24832900000,"Transit"
"Kepler-325 c",0.02200000,6.99000000,12.76217200000,"Transit"
"Kepler-46 d",0.01050000,3.33000000,6.76658900000,"Transit"
"Kepler-142 c",0.02690000,8.55000000,4.76170200000,"Transit"
"Kepler-374 d",0.00714000,2.27000000,5.02821900000,"Transit"
"Kepler-375 b",0.00849000,2.70000000,12.12593400000,"Transit"
"Kepler-256 b",0.00993000,3.15000000,1.62049300000,"Transit"
"Kepler-327 d",0.01150000,3.64000000,13.96945700000,"Transit"
"Kepler-403 c",0.01170000,3.71000000,54.28074900000,"Transit"
"Kepler-209 c",0.03080000,9.80000000,41.74988200000,"Transit"
"Kepler-246 c",0.00899000,2.86000000,11.18716100000,"Transit"
"Kepler-250 d",0.01700000,5.39000000,17.64831200000,"Transit"
"Kepler-376 b",0.00390000,1.24000000,4.92019900000,"Transit"
"Kepler-380 c",0.00678000,2.15000000,7.63000400000,"Transit"
"Kepler-130 d",0.01050000,3.33000000,87.51790500000,"Transit"
"Kepler-252 b",0.00642000,2.04000000,6.66839100000,"Transit"
"Kepler-255 b",0.00951000,3.02000000,5.71460600000,"Transit"
"Kepler-381 b",0.00295000,0.93700000,5.62902100000,"Transit"
"Kepler-383 c",0.00651000,2.07000000,31.20075100000,"Transit"
"Kepler-331 d",0.01050000,3.33000000,32.13432800000,"Transit"
"Kepler-333 c",0.00444000,1.41000000,24.08821000000,"Transit"
"HATS-33 b",1.19200000,378.85336000,2.54955510000,"Transit"
"TOI-2154 b",0.92000000,292.40213444,3.82408010000,"Transit"
"TOI-4666 b",0.48900000,155.41809102,2.90891650000,"Transit"
"WASP-194 b",1.17400000,373.13054982,3.18338700000,"Transit"
"HD 147379 b",0.06796120,21.60000000,86.58000000000,"Radial Velocity"
"TOI-2338 b",5.98000000,1900.61387386,22.65398000000,"Transit"
"Kepler-1979 b",,,18.50845260000,"Transit"
"K2-407 c",0.00761000,2.42000000,9.22453000000,"Transit"
"K2-55 b",0.13843948,44.00000000,2.84927100000,"Transit"
"K2-60 b",0.42600000,135.39558000,3.00265000000,"Transit"
"Kepler-405 c",0.06160000,19.60000000,29.72668200000,"Transit"
"Kepler-256 d",0.02110000,6.71000000,5.83917200000,"Transit"
"Kepler-258 c",0.03990000,12.70000000,33.65307900000,"Transit"
"Kepler-387 c",0.00201000,0.64000000,11.83754900000,"Transit"
"Kepler-334 d",0.00809000,2.57000000,25.09849000000,"Transit"
"Kepler-336 b",0.00328000,1.04000000,2.02482300000,"Transit"
"Kepler-149 c",0.01010000,3.22000000,55.32832800000,"Transit"
"Kepler-393 c",0.00733000,2.33000000,14.61361200000,"Transit"
"Kepler-292 c",0.00869000,2.76000000,3.71533500000,"Transit"
"Kepler-337 b",0.00940000,2.99000000,3.29278100000,"Transit"
"Kepler-338 c",0.01910000,6.08000000,24.31085600000,"Transit"
"K2-405 b",0.05960000,18.90000000,3.43547100000,"Transit"
"TOI-1346 c",0.01760000,5.60000000,5.50255800000,"Transit"
"Kepler-102 d",0.00943906,3.00000000,10.31176700000,"Transit"
"HD 20329 b",0.02334593,7.42000000,0.92611800000,"Transit"
"HIP 111909 c",0.81000000,257.44100967,893.63000000000,"Radial Velocity"
"Kepler-158 d",0.00014800,0.04720000,0.64508800000,"Transit"
"Kepler-169 f",0.02260000,7.18000000,87.09019500000,"Transit"
"Kepler-265 b",0.01300000,4.12000000,6.84626200000,"Transit"
"Kepler-269 c",0.01100000,3.50000000,8.12789900000,"Transit"
"Kepler-395 b",0.00340000,1.08000000,7.05434600000,"Transit"
"Kepler-298 d",0.02140000,6.80000000,77.47363300000,"Transit"
"Kepler-339 c",0.02300000,7.30000000,6.98805500000,"Transit"
